"time","BlackScr","CO2air","EC_drain_PC","EC_slab1","EC_slab2","EnScr","HumDef","Iglob","PipeGrow","RadSum","Rhair","Tair","Tout","WC_slab1","WC_slab2"
"2020-05-05 22:35:00",36.00000302,630.0000026,7.09,5.313289,5.214777,34.60000205,2.370000001,165.9999988,37.09999999,37.9999995,86.4,20.2,6.99999999,72.039,62.803
"2020-05-05 22:40:00",0.00000121,659.999999,7.11,5.318253,5.216817,0.00000116,2.809999985,179.9999995,37.2,42.99999983,83.6000001,19.9,7.199999993,71.862,62.722
"2020-05-05 22:45:00",0,796,7.11,5.326198,5.226894,0,3.05,192,37.1,48,82.3,20,7.2,71.798,62.537
"2020-05-05 22:50:00",0,792.9999981,7.11,5.32292,5.233625,0,3,207.0000009,37.2,55.0000004,82.9,20.3,7.100000007,71.798,62.455
"2020-05-05 22:55:00",0,765.0000038,7.09,5.316625,5.238287,0,3,220.9999981,37.2,60.9999992,83,20.4,7.199999987,71.734,62.455
"2020-05-05 23:00:00",0,731.0000023,7.07,5.3168,5.240507,0,3.069999995,233.9999991,36.00000008,67.99999953,82.4,20.2,7.399999987,71.734,62.368
"2020-05-05 23:05:00",0,708.0000008,7.08,5.320675,5.245023,0,3.020000002,249.9999995,35.00000003,74.99999977,82.6,20.1,7.99999998,71.669,62.286
"2020-05-05 23:10:00",0,689.9999992,7.07,5.333206,5.250029,0,2.909999997,262.0000005,33.79999996,83.00000027,83,19.9,7.60000001,71.499,62.123
"2020-05-05 23:15:00",0,666.9999989,7.05,5.326456,5.244627,0,2.809999994,277.0000013,32.69999994,91.00000091,83.9,20.2,7.90000002,72.896,64.329
"2020-05-05 23:20:00",0,656.0000011,7.02,5.315076,5.235202,0,2.750000006,289.9999987,32.10000006,99.99999909,84.3,20.3,8.09999998,72.831,63.909
"2020-05-05 23:25:00",0,647.0000003,6.9,5.305734,5.228941,0,2.74,300.9999996,32.59999998,108.9999997,84.5,20.4,8.39999999,72.576,63.478
"2020-05-05 23:30:00",0,745,6.94,5.301971,5.235065,0,2.68,317,33.2,118,85.1,20.7,8.7,72.404,63.369
"2020-05-05 23:35:00",0,702.999997,6.95,5.304472,5.230812,0,2.840000007,333.0000008,33.60000001,128.0000007,84.1,20.6,8.700000013,72.404,63.398
"2020-05-05 23:40:00",0,658.000006,6.93,5.307699,5.234729,0,2.949999985,344.9999984,33.69999999,137.9999987,83.3000001,20.4,8.899999973,72.339,63.127
"2020-05-05 23:45:00",0,631.0000018,6.95,5.302477,5.239102,0,3.069999992,360.9999989,32.60000007,148.9999993,82.8,20.6,9.099999987,72.446,63.127
"2020-05-05 23:50:00",0,664.9999989,6.96,5.29887,5.24525,0,3.040000001,374.9999995,32.40000001,159.9999996,83.1,20.7,9.199999997,72.339,63.052
"2020-05-05 23:55:00",0,724.999999,6.98,5.312461,5.246648,0,3.220000006,388.0000005,32.5,171.0000004,82.6,21.2,9.00000001,72.21,62.971
"2020-05-06 00:00:00",0,695.9999954,6.98,5.314065,5.258493,0,3.399999993,404.0000013,32.5,183.0000012,81.7000001,21.3,9.30000003,72.039,62.699
"2020-05-06 00:05:00",0,650.0000046,6.99,5.311422,5.258898,0,3.330000007,416.9999987,32.5,194.9999988,82.2,21.4,9.59999997,72.039,62.727
"2020-05-06 00:10:00",0,636.0000005,7,5.309293,5.263653,0,3.579999992,429.9999996,32.6,207.9999996,81,21.5,9.699999997,72.039,62.531
"2020-05-06 00:15:00",0,667,7.01,5.307274,5.255938,0,3.77,443,32.5,221,80.1,21.6,10.3,72.446,63.387
"2020-05-06 00:20:00",0,699.999996,7.01,5.301986,5.240115,0,3.859999981,457.0000005,32.50000001,235.0000009,79.5000001,21.5,9.800000034,72.896,63.979
"2020-05-06 00:25:00",0,640.000008,7.05999999,5.286784,5.232624,0,3.580000038,464.9999989,32.59999999,248.9999981,81.1999998,21.7,10.29999993,72.576,63.628
"2020-05-06 00:30:00",0,626.0000009,7.06,5.283397,5.225205,0,4.129999963,482.9999988,32.6,262.9999991,78.7000002,22,10.49999999,72.576,63.548
"2020-05-06 00:35:00",0,667.9999986,7.07,5.277743,5.226882,0,3.890000008,497.9999995,32.79999999,277.9999995,79.9,22,10.4,72.63,63.37
"2020-05-06 00:40:00",0,687.9999984,7.07,5.277646,5.236381,0,4.719999985,510.0000004,33,293.0000005,75.9000001,22.2,10.50000004,72.434,63.11
"2020-05-06 00:45:00",0,640.9999996,7.04,5.286054,5.240746,0,4.26000003,522.0000014,33.10000001,309.0000015,78.3999998,22.3,11.69999991,72.198,62.954
"2020-05-06 00:50:00",0,637.0000004,7.05,5.286935,5.243085,0,4.55999997,535.9999986,33.19999999,323.9999985,76.6000002,22.1,10.80000009,72.198,62.873
"2020-05-06 00:55:00",0,661.9999992,7.01,5.274243,5.244674,0,5.15999998,548.9999996,33.2,340.9999994,73.2000001,21.9,10.9,73.295,64.614
"2020-05-06 01:00:00",0,669,7.11,5.27056,5.23289,0,4.81,561,33.4,357,75.6,22.3,12,73.057,64.202
"2020-05-06 01:05:00",0,673.0000015,7.13,5.271415,5.227602,0,4.150000005,572.0000011,33.30000001,374.0000012,79.2,22.5,11.9,72.748,63.692
"2020-05-06 01:10:00",0,694.999997,7.12,5.268139,5.225117,0,4.219999991,587.9999979,33.39999999,391.9999976,79.3,22.9,11.9,72.493,63.52
"2020-05-06 01:15:00",0,694.0000001,7.13,5.266553,5.226196,0,4.289999995,597.9999993,33.4,409.9999988,79.2,23.1,11.99999999,72.493,63.439
"2020-05-06 01:20:00",0,698.9999998,7.13,5.268698,5.237933,0,4.479999994,607.9999997,33.4,427.9999994,78.4,23.2,11.80000001,72.416,63.198
"2020-05-06 01:25:00",0,696.9999988,7.12,5.250942,5.222132,0,5.040000036,620.0000005,33.4,446.0000006,75.9999998,23.4,12.1,73.343,64.714
"2020-05-06 01:30:00",0,659.9999993,7.08000001,5.247988,5.216045,0,6.109999919,635.000001,33.29999999,465.0000019,69.0000004,22.3,12.00000001,73.098,64.29
"2020-05-06 01:35:00",0,653.0000007,7.13,5.232469,5.204823,0,5.300000081,644.999999,33.20000001,483.9999981,72.7999996,22.1,12.09999999,72.826,63.86
"2020-05-06 01:40:00",0,612.0000014,7.18,5.221345,5.201399,0,5.190000004,653.9999997,33.2,503.9999993,74,22.5,12.59999998,72.647,63.693
"2020-05-06 01:45:00",0,605,7.05,5.209515,5.195736,0,5.62,667,33.2,524,72.3,22.8,12.6,73.39,64.936
"2020-05-06 01:50:00",0,644.9999989,7.07,5.198661,5.187699,0,6.149999848,672.0000009,33.19999999,544.0000013,69.7000008,22.8000001,12.50000005,73.074,64.193
"2020-05-06 01:55:00",0,628.0000023,7.08,5.182789,5.181609,0,3.890000303,685.9999981,33.10000001,563.9999973,81.8999984,23.7999999,13.29999989,72.824,63.848
"2020-05-06 02:00:00",0,663.9999976,7.08,5.191602,5.175388,0,4.959999928,696.9999993,33.19999999,584.9999986,77.8000003,24.5,13.10000001,72.759,63.677
"2020-05-06 02:05:00",0,662.0000001,7.08,5.215073,5.184119,0,5.419999985,706.9999997,33.3,605.9999993,75.2000001,24.1,13,72.541,63.499
"2020-05-06 02:10:00",0,646.9999996,7.06,5.219293,5.187904,0,6.579999957,716.0000004,33.3,627.0000007,69.7000002,24,13.20000002,72.476,63.338
"2020-05-06 02:15:00",0,635.9999951,6.9,5.211012,5.182318,0,5.30000006,727.0000008,33.30000001,649.0000022,75.1999998,23.7000001,13.7,73.409,64.923
"2020-05-06 02:20:00",0,587.0000049,6.87,5.204324,5.171506,0,5.89999994,734.9999992,33.39999999,670.9999978,73.6000002,24.4999999,13.7,73.261,64.334
"2020-05-06 02:25:00",0,564.0000008,6.91,5.203273,5.171976,0,7.98999993,741.9999998,33.4,692.9999993,60.2000005,22.6000001,13.8,72.837,63.983
"2020-05-06 02:30:00",0,528,6.96,5.211653,5.174189,0,7.54,748,33.3,716,64.1,23.4,13.7,72.772,63.823
"2020-05-06 02:35:00",0,539.0000013,6.98,5.214498,5.182321,0,7.649999962,756.0000005,33.4,738.0000015,65.2000002,24.2,14.10000002,72.701,63.571
"2020-05-06 02:40:00",0,557.9999975,6.97,5.232602,5.198105,0,7.080000076,763.9999989,33.4,760.9999969,67.7999997,24.2,14.39999996,72.4,63.304
"2020-05-06 02:45:00",0,566.9999994,6.86000001,5.23052,5.183367,0,5.300000119,773.9999993,33.4,783.9999985,77.5999993,25.4999999,14.4,73.379,64.73
"2020-05-06 02:50:00",0,565.0000001,6.82,5.219812,5.183049,0,7.199999936,776.9999999,33.59999999,806.9999992,70.2000003,25.9,14.00000001,73.308,64.317
"2020-05-06 02:55:00",0,575.9999989,6.81,5.214739,5.177901,0,7.93000003,785.0000002,33.30000012,831.0000008,66.0999998,25.3,14.4,72.992,64.22
"2020-05-06 03:00:00",0,541.9999993,6.83999999,5.211334,5.189645,0,8.809999949,791,37.00000025,855.0000023,60.6000004,24.5000001,14.5000001,72.986,63.9
"2020-05-06 03:05:00",0,535.0000007,6.78000001,5.208736,5.169917,0,8.300000051,791,39.49999975,877.9999977,64.2999996,25.1999999,15.4999999,73.625,64.887
"2020-05-06 03:10:00",0,542.9999997,6.78,5.20532,5.17251,0,8.439999995,804.9999995,39.10000001,901.9999992,64.3,25.5,14.30000004,73.29,64.357
"2020-05-06 03:15:00",0,544,6.78,5.210076,5.177536,0,8.3,813,38,927,64.7,25.4,14.7,73.159,64.123
"2020-05-06 03:20:00",0,538.9999997,6.78,5.204016,5.179262,0,8.030000121,819.9999997,37.49999999,951.0000017,66.7999993,25.8999999,14.79999996,72.968,63.963
"2020-05-06 03:25:00",0,534.0000007,6.72000001,5.19021,5.173641,0,9.829999759,816.0000005,37.40000001,975.9999966,56.3000014,24.6000002,14.20000008,73.872,65.283
"2020-05-06 03:30:00",0,560.9999982,6.69,5.200877,5.162152,0,7.520000155,817.9999999,37.49999999,999.9999984,68.1999992,25.4999999,14.29999999,73.266,64.44
"2020-05-06 03:35:00",0,534.0000009,6.72,5.208904,5.165555,0,8.079999981,823.9999998,37.69999999,1024.999999,67.7,26.5,14.4,73.201,64.107
"2020-05-06 03:40:00",0,566.0000009,6.73,5.21937,5.167517,0,8.459999987,831.9999999,38.00000001,1050.000001,66.9000001,26.9,14.30000007,73.071,64.026
"2020-05-06 03:45:00",0,592.9999988,6.59,5.220614,5.168511,0,8.079999905,830.0000008,38.2,1074.000003,68.9000003,27.1999999,16.39999998,73.649,65.251
"2020-05-06 03:50:00",0,581.0000012,6.56,5.210727,5.161349,0,7.140000095,837.9999992,38.2,1098.999997,71.5999997,26.6000001,16.20000002,73.517,64.418
"2020-05-06 03:55:00",0,537.0000015,6.58,5.204926,5.169685,0,8.62999995,834.0000001,38.39999999,1124.999999,64.3000002,25.9,15.10000004,73.242,64.073
"2020-05-06 04:00:00",0,525,6.56,5.202847,5.171618,0,8.55,843,38.3,1150,65.6,26.4,15.2,73.159,64.012
"2020-05-06 04:05:00",0,530.9999999,6.52,5.196875,5.160716,0,9.879999852,852.0000001,38.2,1175.000002,59.6000007,26.1000001,15.10000002,73.937,65.397
"2020-05-06 04:10:00",0,529.0000003,6.5,5.175216,5.157809,0,7.670000296,853.9999997,38.2,1200.999997,70.2999986,27.0999999,15.39999996,73.487,64.814
"2020-05-06 04:15:00",0,576.9999968,6.51,5.171917,5.154907,0,6.710000064,854,38.29999999,1225.999998,76.0999996,28.5999999,15.10000002,73.206,64.05
"2020-05-06 04:20:00",0,605.999999,6.51,5.171295,5.163676,0,8.18999995,857.9999999,38.4,1251.999999,70.0000002,28.1,15.79999998,73.135,63.884
"2020-05-06 04:25:00",0,586.0000002,6.47,5.158733,5.156849,0,9.229999956,858.0000001,38.4,1278.000001,64.7000002,27.3,15.69999998,74.046,65.204
"2020-05-06 04:30:00",0,592.0000012,6.42,5.164097,5.153039,0,7.929999899,861.0000003,38.30000002,1304.000003,70.8000005,28.0000001,15.19999998,73.763,64.701
"2020-05-06 04:35:00",0,603.9999988,6.45,5.158154,5.154619,0,6.930000101,863.9999997,38.49999998,1329.999997,75.6999995,28.8999999,15.00000002,73.427,64.265
"2020-05-06 04:40:00",0,576.0000009,6.45,5.155368,5.161635,0,7.999999964,866.9999999,38.5,1354.999999,72.1000001,29,15.19999999,73.285,64.008
"2020-05-06 04:45:00",0,575,6.44,5.160827,5.146055,0,8.75,865,38.6,1381,69.5,29,15.9,74.12,65.43
"2020-05-06 04:50:00",0,565.9999985,6.4,5.157661,5.130853,0,9.060000074,857.9999998,38.59999999,1407.000002,68.3999996,28.9999999,16.10000001,73.715,64.665
"2020-05-06 04:55:00",0,543.0000031,6.42,5.151342,5.110437,0,10.15999985,855.0000004,38.50000001,1432.999997,62.2000008,27.8000002,16.19999999,74.234,65.644
"2020-05-06 05:00:00",0,522.0000014,6.44,5.138959,5.104708,0,7.890000152,845.0000007,38.30000001,1457.999998,70.2999995,27.6,15.70000003,73.81,64.611
"2020-05-06 05:05:00",0,539.9999994,6.45,5.140729,5.101765,0,7.250000021,847.9999999,38.3,1483.999999,73.8999999,28.4,15.6,73.558,64.457
"2020-05-06 05:10:00",0,532.0000004,6.47,5.132026,5.099508,0,9.319999995,848.0000001,38.2,1509.000001,67.5,29,15.40000001,73.421,64.392
"2020-05-06 05:15:00",0,543.9999994,6.42,5.111078,5.106581,0,9.159999906,851.9999991,38.19999998,1535.000003,67.9000001,28.8999999,15.60000001,74.378,64.286
"2020-05-06 05:20:00",0,538.0000006,6.37000001,5.112034,5.099621,0,8.230000094,843.0000009,38.00000002,1559.999997,68.6999999,27.4000002,15.69999999,74.113,64.911
"2020-05-06 05:25:00",0,529.0000003,6.37,5.106824,5.08695,0,7.650000019,838.0000002,37.9,1584.999999,72.8999999,28.7,15.89999999,73.914,65.729
"2020-05-06 05:30:00",0,543,6.4,5.102556,5.075636,0,9.79,834,37.6,1610,66.6,29.4,17,74.293,65.121
"2020-05-06 05:35:00",0,528.9999995,6.43,5.097015,5.064368,0,9.210000034,831.9999994,37.19999998,1635.000002,65.6999999,27.8,16.10000004,73.63,64.367
"2020-05-06 05:40:00",0,522.0000009,6.45,5.096995,5.072326,0,9.719999932,823.0000012,36.90000004,1659.999997,64.2000002,28,16.69999992,73.427,64.208
"2020-05-06 05:45:00",0,536.999999,6.45,5.101214,5.078886,0,9.480000016,819.0000003,36.50000003,1684.999998,64.7,27.8,15.30000009,73.613,64.208
"2020-05-06 05:50:00",0,531.0000002,6.42,5.09521,5.06409,0,9.749999991,819,36.20000001,1708.999999,64.7,28.3,16.49999996,73.93,64.838
"2020-05-06 05:55:00",0,527.9999999,6.43,5.087491,5.054635,0,9.610000017,818.9999998,35.99999999,1734.000001,65.3999999,28.4,16.89999997,74.378,65.573
"2020-05-06 06:00:00",0,526.0000003,6.46,5.083079,5.0473,0,10.11999994,812.999999,35.69999999,1758.000003,61.7000004,27.5000001,15.90000003,74.256,65.128
"2020-05-06 06:05:00",0,528.9999997,6.48,5.072612,5.040204,0,9.560000056,803.000001,35.60000001,1782.999997,65.1999997,28.1999999,16.19999997,73.72,64.403
"2020-05-06 06:10:00",0,558.999999,6.49,5.074774,5.059157,0,10.02999998,797.0000002,35.5,1806.999999,65.6,29.3,16.59999999,73.57,64.052
"2020-05-06 06:15:00",0,547,6.44,5.069337,5.054521,0,11.23,795,35.2,1831,60,28.6,16.4,73.564,65.465
"2020-05-06 06:20:00",0,542.9999993,6.41,5.072594,5.041517,0,11.09999999,790.9999995,35.09999998,1854.000002,59.8,28.3,15.80000004,73.954,64.449
"2020-05-06 06:25:00",0,532.0000015,6.42,5.066459,5.042311,0,10.95000002,783.0000011,34.80000004,1877.999997,59.9,28.1,16.39999992,73.702,64.284
"2020-05-06 06:30:00",0,530.0000001,6.44,5.075452,5.046736,0,9.530000095,773.0000007,34.89999999,1900.999998,65.0999997,28.1,16.49999999,73.414,64.204
"2020-05-06 06:35:00",0,530,6.42,5.074679,5.054579,0,9.859999989,765.0000003,34.70000001,1923.999999,63.9,28.1,16.20000001,74.002,64.742
"2020-05-06 06:40:00",0,536.0000007,6.39,5.075813,5.041046,0,8.000000048,756.9999995,34.6,1947.000001,72.0999998,29,16.39999999,74.002,64.64
"2020-05-06 06:45:00",0,555.9999996,6.39,5.079431,5.034367,0,9.430000149,741.9999997,34.6,1969.000002,67.2999993,29.0999999,16.20000005,73.677,64.407
"2020-05-06 06:50:00",0,552.0000004,6.4,5.086341,5.040357,0,10.90999985,739.0000003,34.6,1991.999998,60.7000007,28.4000001,16.69999995,73.6,64.136
"2020-05-06 06:55:00",0,548.0000001,6.4,5.090568,5.033544,0,10.02000003,729.0000003,34.30000001,2012.999999,64.0999999,28.5,16.00000002,74.377,65.442
"2020-05-06 07:00:00",0,534,6.38,5.077986,5.02009,0,11.3,723,34.1,2035,58.4,28,15.8,74.311,65.113
"2020-05-06 07:05:00",0,532.0000005,6.42,5.079647,5.016,0,11.85999995,715.9999994,34.09999999,2057.000001,55.6000002,27.7,15.89999998,73.84,64.308
"2020-05-06 07:10:00",0,538.9999991,6.43,5.087534,5.017893,0,11.1100001,707.0000012,33.90000003,2077.999997,58.1999997,27.6,15.60000004,73.707,64.168
"2020-05-06 07:15:00",0,562.9999984,6.42,5.098786,5.024801,0,10.39000005,695.0000008,33.80000001,2098.999999,62.9999997,28.5999999,15.79999999,73.641,64.168
"2020-05-06 07:20:00",0,573.9999996,6.41,5.09735,5.020417,0,10.61999999,676.0000006,33.8,2119.999999,61.1000001,28.1,15.40000001,73.906,64.827
"2020-05-06 07:25:00",0,590,6.43,5.09735,5.023478,0,10.19000002,667.9999999,33.69999999,2140.000001,62.8999999,28.2,15.50000002,73.906,64.513
"2020-05-06 07:30:00",0,589.9999966,6.45,5.087523,5.03693,0,10.75000001,664.9999984,33.49999999,2160.000002,60.3999998,27.9999999,16.10000003,73.695,64.169
"2020-05-06 07:35:00",0,556.0000034,6.43,5.093846,5.036491,0,10.87999999,649.0000016,33.40000001,2179.999998,58.6000002,27.4000001,16.39999997,73.558,65.006
"2020-05-06 07:40:00",0,602.9999984,6.44,5.078626,5.041619,0,10.46000001,643.0000002,33.3,2198.999999,61.4999999,28,15.80000002,74.081,64.741
"2020-05-06 07:45:00",0,587,6.46,5.077397,5.046485,0,10.19,634,33.2,2218,62.9,28.2,15.9,73.744,64.428
"2020-05-06 07:50:00",0,542.0000015,6.48,5.082003,5.055687,0,10.20000003,624.9999991,32.99999999,2237.000001,61.4,27.5,15.79999998,73.612,64.317
"2020-05-06 07:55:00",0,563.999997,6.46,5.087756,5.05607,0,10.58999995,612.0000017,32.90000001,2254.999998,60.6000001,27.8,15.50000004,73.677,65.504
"2020-05-06 08:00:00",0,596.9999978,6.44,5.076813,5.050069,0,10.6,605.0000005,32.80000001,2273.999999,59.9000001,27.5,15.20000002,73.996,64.662
"2020-05-06 08:05:00",0,526.0000024,6.51,5.081562,5.051958,0,9.910000023,595.0000003,32.8,2290.999999,62.8999999,27.7,15.00000001,73.876,64.514
"2020-05-06 08:10:00",0,486.9999989,6.5,5.08354,5.057269,0,9.859999978,570.9999998,32.79999999,2309.000001,63.1000001,27.7,15.10000001,73.534,64.354
"2020-05-06 08:15:00",0,453.9999985,6.5,5.087762,5.067244,0,9.209999981,563.9999982,32.5,2326.000002,65.7000001,27.8,15.40000003,73.534,64.28
"2020-05-06 08:20:00",0,439.0000015,6.5,5.103445,5.077876,0,9.020000019,546.0000018,32.5,2341.999998,66.7999999,28,15.69999997,73.348,64.04
"2020-05-06 08:25:00",0,424.0000005,6.49,5.106966,5.105709,0,8.950000002,546,32.4,2358.999999,66.5,27.7,15.7,73.33,63.671
"2020-05-06 08:30:00",0,412,6.51,5.110229,5.117652,0,8.62,528,32.4,2375,67,27.3,15.4,73.264,63.671
"2020-05-06 08:35:00",0,402.9999998,6.52,5.107987,5.115802,0,7.639999993,512.999999,32.50000001,2390.000001,71.1,27.5,15.90000001,73.732,64.4
"2020-05-06 08:40:00",0,400.0000004,6.44000001,5.10668,5.086747,0,7.530000015,498.000002,32.69999997,2404.999998,70.7000001,27.0000001,15.99999999,74.069,64.891
"2020-05-06 08:45:00",0,408.9999994,6.45,5.095996,5.087596,0,7.949999972,487.0000007,32.79999999,2419.999999,67.1000002,25.9000001,15.40000004,73.798,64.535
"2020-05-06 08:50:00",0,383.0000009,6.46,5.095622,5.08835,0,5.220000092,470.0000006,32.99999999,2434,78.9999996,26.4,15.59999999,73.738,64.467
"2020-05-06 08:55:00",0,396,6.46,5.095167,5.093164,0,6.979999993,458.9999996,33.1,2448,72.4,26.7,14.90000002,73.671,64.387
"2020-05-06 09:00:00",0,395.0000007,6.48,5.104337,5.099422,0,6.780000065,445.9999992,33,2462.000001,71.7999997,25.8,15.39999999,73.66,64.25
"2020-05-06 09:05:00",0,401.9999993,6.51,5.119825,5.11926,0,7.429999935,438.0000008,33,2474.999999,68.4000003,25.4,15.30000001,73.396,64.026
"2020-05-06 09:10:00",0,404.9999999,6.52,5.119459,5.142885,0,8.339999969,419.0000006,33,2488,65.3000001,25.8,15.10000001,73.336,63.782
"2020-05-06 09:15:00",0,402,6.5,5.131494,5.156673,0,8.44,405,33,2500,64.3,25.5,15,73.211,63.621
"2020-05-06 09:20:00",0,402.0000003,6.49,5.148063,5.162268,0,7.880000011,390.9999991,33.09999998,2512.000001,66.0999999,25.2,15.09999999,73.223,63.552
"2020-05-06 09:25:00",0,406.9999993,6.51,5.138896,5.164264,0,8.049999977,378.0000017,32.80000004,2523.999998,64.4000002,24.7000001,14.90000003,74.226,65.202
"2020-05-06 09:30:00",0,413.9999995,6.5,5.136371,5.15151,0,8.409999976,369.0000006,34.19999991,2534.999999,62.4000001,24.5,15.29999997,74.232,64.98
"2020-05-06 09:35:00",0,409.0000002,6.49,5.133271,5.148304,0,8.579999994,348.0000007,36.79999991,2546,61.4,24.4,15.10000001,73.9,64.832
"2020-05-06 09:40:00",0,409,6.5,5.135494,5.148024,0,8.389999998,336.9999997,37.09999998,2556,62.7,24.6,14.90000001,73.834,64.6
"2020-05-06 09:45:00",0,410.0000005,6.49,5.142163,5.15928,0,8.31999997,328.9999983,36.49999995,2566.000001,63.0000001,24.6,15.19999999,73.587,64.383
"2020-05-06 09:50:00",0,414.9999995,6.49,5.148142,5.165902,0,8.02000003,312.0000017,36.00000005,2574.999999,63.6999999,24.3,15.10000001,73.593,64.314
"2020-05-06 09:55:00",0,410.0000002,6.5,5.15373,5.200345,0,8.099999997,295.0000006,35.70000001,2584,62.7,24,15.29999999,73.402,63.968
"2020-05-06 10:00:00",0,418,6.48,5.184337,5.227604,0,8.34,272,35.3,2593,60.3,23.4,15,73.097,63.799
"2020-05-06 10:05:00",0,420.9999998,6.53,5.190331,5.227604,0,8.049999982,263.9999986,35.40000001,2601,61.9000001,23.5,14.8,73.103,63.799
"2020-05-06 10:10:00",0,418.0000004,6.51,5.205265,5.241009,0,7.780000036,243.0000028,35.49999999,2607.999999,63.3999998,23.6,14.8,72.978,63.66
"2020-05-06 10:15:00",0,421.9999997,6.53,5.219744,5.266183,0,7.710000005,243,35.69999999,2615.999999,63.3,23.4,14.40000003,72.931,63.335
"2020-05-06 10:20:00",0,420.0000001,6.54,5.235502,5.270645,0,7.610000003,223.0000007,35.7,2623,62.9,23,14.79999999,72.652,63.26
"2020-05-06 10:25:00",0,421.9999999,6.53,5.23676,5.281965,0,7.809999995,215.9999996,35.7,2629,61.1,22.6,14.60000001,72.776,62.94
"2020-05-06 10:30:00",0,420.0000004,6.55,5.248785,5.291564,0,7.660000006,204.9999987,35.69999999,2636.000001,61.6,22.5,14.79999997,72.539,62.951
"2020-05-06 10:35:00",0,423.9999996,6.55,5.259071,5.287154,0,7.719999994,192.0000013,35.60000001,2640.999999,61.1000001,22.4,14.50000003,72.48,62.811
"2020-05-06 10:40:00",0,427.9999999,6.56,5.269477,5.290838,0,7.480000008,182.0000003,35.40000001,2647,62.5,22.5,14.30000001,72.368,62.614
"2020-05-06 10:45:00",0,429,6.57,5.273297,5.297944,0,7.16,171,35.4,2652,63.7,22.3,14.5,72.256,62.45
"2020-05-06 10:50:00",0,431.9999996,6.56,5.285202,5.305015,0,7.289999952,157.9999991,35.50000001,2657,62.6000003,22.1,14.39999998,72.032,62.303
"2020-05-06 10:55:00",0,426.0000008,6.57,5.293564,5.305126,0,6.570000097,144.0000019,35.59999999,2661.999999,66.6999995,22.3,14.10000004,72.032,62.128
"2020-05-06 11:00:00",0,426.9999999,6.57,5.302322,5.30545,0,6.460000007,121.0000015,37.59999987,2666,66.3,21.8,14.00000001,72.038,62.046
"2020-05-06 11:05:00",0,431.9999998,6.56,5.305956,5.298009,0,6.559999997,98.00000077,39.99999992,2669,63.7000001,20.8,14,71.867,61.986
"2020-05-06 11:10:00",0,437.0000001,6.56,5.324231,5.309729,0,7.050000007,101.9999997,39.79999999,2672,60.9999999,20.8,13.99999999,71.82,61.729
"2020-05-06 11:15:00",0,439.0000001,6.56,5.324833,5.313252,0,7.249999981,91.99999879,39.39999999,2675,58.5000001,20.2,13.7,71.674,61.663
"2020-05-06 11:20:00",0,439.9999999,6.57,5.326847,5.31339,0,7.060000019,80.00000121,39.30000001,2677,59.7999999,20.3,13.7,71.615,61.597
"2020-05-06 11:25:00",0,440,6.6,5.328339,5.309702,0,6.890000006,70.00000034,39.00000001,2680,59.6,19.8,13.30000001,71.586,61.422
"2020-05-06 11:30:00",0,437,6.61,5.35026,5.307462,0,6.64,59,39.5,2681,60.6,19.6,13.4,71.516,61.386
"2020-05-06 11:35:00",0,444.9999998,6.63,5.35216,5.309111,0,6.299999997,49.99999933,39.49999999,2683,62.2,19.4,13.29999999,71.411,61.264
"2020-05-06 11:40:00",0,442.0000004,6.64,5.360675,5.309029,0,6.250000007,40.00000134,39.40000001,2684,62.5,19.4,13.20000001,71.288,61.233
"2020-05-06 11:45:00",0,439.0000002,6.66,5.364734,5.307203,0,5.970000019,33.00000047,39.4,2685,64.1999999,19.4,12.90000002,71.125,61.208
"2020-05-06 11:50:00",0,445.9999998,6.65,5.370883,5.293352,0,5.730000008,24.0000003,39.59999999,2686,65.4,19.3,12.70000001,71.073,61.069
"2020-05-06 11:55:00",6.71e-7,445.0000001,6.65,5.381556,5.290209,0,5.469999995,16.9999998,39.19999999,2687,67,19.3,12.5,71.078,60.947
"2020-05-06 12:00:00",20.00000503,449.0000002,6.66,5.393371,5.284021,0,5.329999968,10.9999995,38.89999995,2687,67.6000002,19.2,12.39999998,70.852,60.88
"2020-05-06 12:05:00",69.99999497,450.9999998,6.64,5.391325,5.276695,0,5.010000032,6.000000503,38.40000005,2688,69.8999998,19.4,12.20000002,70.921,60.88
"2020-05-06 12:10:00",94.99999916,451,6.63,5.396319,5.269552,0,5.159999995,2.000000134,38.5,2688,70.1,20,12.1,70.858,60.741
"2020-05-06 12:15:00",95,458,6.64,5.394271,5.268245,0,4.92,0,38.7,2688,72,20.3,11.9,70.643,60.741
"2020-05-06 12:20:00",95,467.9999996,6.62,5.397637,5.266606,0,4.569999983,0,38.70000003,2688,74.3000001,20.5,11.69999999,70.591,60.661
"2020-05-06 12:25:00",95,462.0000008,6.62,5.402043,5.25508,0,4.310000035,0,39.09999995,2688,75.9999998,20.7,11.60000001,70.591,60.716
"2020-05-06 12:30:00",95,465.9999997,6.59,5.396267,5.238673,0,4.080000015,0,39.59999997,2688,77.2999999,20.7,11.6,70.528,60.577
"2020-05-06 12:35:00",95,467,6.59,5.396503,5.226771,0,3.880000007,0,39.7,2688,78.4,20.7,11.30000001,70.487,60.546
"2020-05-06 12:40:00",95,477.0000002,6.6,5.387473,5.225017,0,3.769999995,0,39.19999999,2688,79,20.7,11.2,70.371,60.546
